chrom	start	end	n_samples_AML	n_samples_PBMC	mean_signal_AML	mean_signal_PBMC	median_signal_AML	median_signal_PBMC	mean_diff_AML_minus_PBMC	median_diff_AML_minus_PBMC
chr2	24730460	24730470	13	3	0.05352592468261719	0	0	0	0.05352592468261719	0
chr2	24730470	24730480	13	3	0.2431861528983483	0	0	0	0.2431861528983483	0
chr2	24730480	24730490	13	3	0.2431861528983483	0	0	0	0.2431861528983483	0
chr2	24730490	24730500	13	3	0.2431861528983483	0	0	0	0.2431861528983483	0
chr2	24730500	24730510	13	3	0.189660539993873	0	0	0	0.189660539993873	0
chr2	24730510	24730520	13	3	0.189660539993873	0	0	0	0.189660539993873	0
chr2	24730520	24730530	13	3	0.189660539993873	0	0	0	0.189660539993873	0
chr2	24730530	24730540	13	3	0.189660539993873	0.3477499882380168	0	0	-0.15808944824414378	0
chr2	24730540	24730550	13	3	0.2784836200567392	0.3477499882380168	0	0	-0.06926636818127757	0
chr2	24730550	24730560	13	3	0.5561151504516602	0.3477499882380168	0	0	0.20836516221364337	0
chr2	24730560	24730570	13	3	0.5561151504516602	0.5722723205884298	0	0.673566997051239	-0.01615717013676965	-0.673566997051239
chr2	24730570	24730580	13	3	0.5561151504516602	0.5722723205884298	0	0.673566997051239	-0.01615717013676965	-0.673566997051239
chr2	24730580	24730590	13	3	0.5199651534740741	0.5722723205884298	0	0.673566997051239	-0.05230716711435568	-0.673566997051239
chr2	24730590	24730600	13	3	0.6795082275684063	0.5722723205884298	0	0.673566997051239	0.10723590697997654	-0.673566997051239
chr2	24730600	24730610	13	3	0.8482290047865647	1.1576589941978455	0	1.0432499647140503	-0.30942998941128075	-1.0432499647140503
chr2	24730610	24730620	13	3	0.8482290047865647	1.1576589941978455	0	1.0432499647140503	-0.30942998941128075	-1.0432499647140503
chr2	24730620	24730630	13	3	1.1036443985425508	0.8099090059598287	0	0.673566997051239	0.2937353925827221	-0.673566997051239
chr2	24730630	24730640	13	3	1.0501184738599336	1.258953332901001	0	1.756160020828247	-0.20883485904106736	-1.756160020828247
chr2	24730640	24730650	13	3	1.0501184738599336	1.258953332901001	0	1.756160020828247	-0.20883485904106736	-1.756160020828247
chr2	24730650	24730660	13	3	1.197415406887348	1.258953332901001	0	1.756160020828247	-0.061537926013653044	-1.756160020828247
chr2	24730660	24730670	13	3	1.019768476486206	1.258953332901001	0	1.756160020828247	-0.23918485641479492	-1.756160020828247
chr2	24730670	24730680	13	3	1.1064615524732149	1.8443400065104167	0	2.020699977874756	-0.7378784540372019	-2.020699977874756
chr2	24730680	24730690	13	3	1.2231761675614576	1.8443400065104167	0	2.020699977874756	-0.6211638389489591	-2.020699977874756
chr2	24730690	24730700	13	3	1.1231907881223238	1.8443400065104167	0	2.020699977874756	-0.721149218388093	-2.020699977874756
chr2	24730700	24730710	13	3	0.9636477140279917	1.8443400065104167	0	2.020699977874756	-0.8806922924824251	-2.020699977874756
chr2	24730710	24730720	13	3	0.9908007841843826	1.5054056445757549	1.1547000408172607	1.756160020828247	-0.5146048603913723	-0.6014599800109863
chr2	24730720	24730730	13	3	0.9908007841843826	1.2808833122253418	1.1547000408172607	1.756160020828247	-0.29008252804095924	-0.6014599800109863
chr2	24730730	24730740	13	3	0.7353869309792151	1.2808833122253418	0	1.756160020828247	-0.5454963812461266	-1.756160020828247
chr2	24730740	24730750	13	3	0.862427702316871	1.2808833122253418	1.127020001411438	1.756160020828247	-0.41845560990847075	-0.6291400194168091
chr2	24730750	24730760	13	3	0.862427702316871	1.2808833122253418	1.127020001411438	1.756160020828247	-0.41845560990847075	-0.6291400194168091
chr2	24730760	24730770	13	3	0.5192569310848529	0.8099090059598287	0	0.673566997051239	-0.2906520748749758	-0.673566997051239
chr2	24730770	24730780	13	3	0.41927231275118315	1.0344299872716267	0	1.3471299409866333	-0.6151576745204436	-1.3471299409866333
chr2	24730780	24730790	13	3	0.3325784664887648	0.4490433136622111	0	0	-0.1164648471734463	0
chr2	24730790	24730800	13	3	0.21586385140052208	0.8980899651845297	0	0	-0.6822261137840075	0
chr2	24730800	24730810	13	3	0.21586385140052208	0.8980899651845297	0	0	-0.6822261137840075	0
chr2	24730810	24730820	13	3	0.21586385140052208	0.8980899651845297	0	0	-0.6822261137840075	0
chr2	24730820	24730830	13	3	0.12704077133765587	0.8980899651845297	0	0	-0.7710491938468738	0
chr2	24730830	24730840	13	3	0.12704077133765587	0.8980899651845297	0	0	-0.7710491938468738	0
chr2	24730840	24730850	13	3	0.12704077133765587	0.8980899651845297	0	0	-0.7710491938468738	0
chr2	24730850	24730860	13	3	0	0.8980899651845297	0	0	-0.8980899651845297	0
chr2	24730860	24730870	13	3	0	0.8980899651845297	0	0	-0.8980899651845297	0
chr2	24730870	24730880	13	3	0.09998461833366981	0.8980899651845297	0	0	-0.7981053468508599	0
chr2	24730880	24730890	13	3	0.09998461833366981	0.8980899651845297	0	0	-0.7981053468508599	0
chr2	24730890	24730900	13	3	0.09998461833366981	0.8980899651845297	0	0	-0.7981053468508599	0
chr2	24730900	24730910	13	3	0.1866784645960881	0.8980899651845297	0	0	-0.7114115005884416	0
chr2	24730910	24730920	13	3	0.3565523074223445	0.8980899651845297	0	0	-0.5415376577621851	0
chr2	24730920	24730930	13	3	0.3565523074223445	0	0	0	0.3565523074223445	0
chr2	24730930	24730940	13	3	0.3565523074223445	0	0	0	0.3565523074223445	0
chr2	24730940	24730950	13	3	0.3565523074223445	0	0	0	0.3565523074223445	0
chr2	24730950	24730960	13	3	0.3565523074223445	0	0	0	0.3565523074223445	0
chr2	24730960	24730970	13	3	0.44324616285470814	0	0	0	0.44324616285470814	0
chr2	24730970	24730980	13	3	0.44324616285470814	0	0	0	0.44324616285470814	0
chr2	24730980	24730990	13	3	0.34326154452103835	0	0	0	0.34326154452103835	0
chr2	24730990	24731000	13	3	0.4599761596092811	0	0	0	0.4599761596092811	0
chr2	24731000	24731010	13	3	0.4599761596092811	0	0	0	0.4599761596092811	0
chr2	24731010	24731020	13	3	0.28658922818990856	0	0	0	0.28658922818990856	0
chr2	24731020	24731030	13	3	0.7855305396593534	0.224522332350413	0	0	0.5610082073089404	0
chr2	24731030	24731040	13	3	0.7855305396593534	0.4490433136622111	0	0	0.33648722599714226	0
chr2	24731040	24731050	13	3	0.7855305396593534	0.4490433136622111	0	0	0.33648722599714226	0
chr2	24731050	24731060	13	3	0.7855305396593534	0.4490433136622111	0	0	0.33648722599714226	0
chr2	24731060	24731070	13	3	0.5821220783086923	0.4490433136622111	0	0	0.13307876464648122	0
chr2	24731070	24731080	13	3	0.7182574547254122	0.4490433136622111	0	0	0.26921414106320113	0
chr2	24731080	24731090	13	3	0.994611538373507	0.4490433136622111	0	0	0.5455682247112958	0
chr2	24731090	24731100	13	3	1.0318638453116784	0	0	0	1.0318638453116784	0
chr2	24731100	24731110	13	3	0.8957284688949585	0	0	0	0.8957284688949585	0
chr2	24731110	24731120	13	3	0.8957284688949585	0	0	0	0.8957284688949585	0
chr2	24731120	24731130	13	3	0.8994823235731858	0	0	0	0.8994823235731858	0
chr2	24731130	24731140	13	3	0.8994823235731858	0	0	0	0.8994823235731858	0
chr2	24731140	24731150	13	3	0.9826630904124334	0	0	0	0.9826630904124334	0
chr2	24731150	24731160	13	3	1.1187984668291533	0	0	0	1.1187984668291533	0
chr2	24731160	24731170	13	3	1.1187984668291533	0.4490433136622111	0	0	0.6697551531669421	0
chr2	24731170	24731180	13	3	1.3044053958012507	0.4490433136622111	0	0	0.8553620821390395	0
chr2	24731180	24731190	13	3	1.2742874805743878	0.4490433136622111	0.6958370208740234	0	0.8252441669121766	0.6958370208740234
chr2	24731190	24731200	13	3	0.9647651543984046	0.4490433136622111	0.6958370208740234	0	0.5157218407361934	0.6958370208740234
chr2	24731200	24731210	13	3	0.9647651543984046	0.4490433136622111	0.6958370208740234	0	0.5157218407361934	0.6958370208740234
chr2	24731210	24731220	13	3	1.0647497727320745	0.4490433136622111	1.0813499689102173	0	0.6157064590698633	1.0813499689102173
chr2	24731220	24731230	13	3	1.0647497727320745	0.4490433136622111	1.0813499689102173	0	0.6157064590698633	1.0813499689102173
chr2	24731230	24731240	13	3	0.8046697744956384	0.4490433136622111	1.0813499689102173	0	0.35562646083342725	1.0813499689102173
chr2	24731240	24731250	13	3	0.7511438498130212	0	1.0813499689102173	0	0.7511438498130212	1.0813499689102173
chr2	24731250	24731260	13	3	0.9636415426547711	0	0	0	0.9636415426547711	0
chr2	24731260	24731270	13	3	0.8275069273435153	0	0	0	0.8275069273435153	0
chr2	24731270	24731280	13	3	0.8275069273435153	0.17387433846791586	0	0	0.6536325888755994	0
chr2	24731280	24731290	13	3	0.7418846167050875	0.17387433846791586	0	0	0.5680102782371717	0
chr2	24731290	24731300	13	3	0.7418846167050875	0.3477499882380168	0	0	0.39413462846707076	0
chr2	24731300	24731310	13	3	0.6551907704426692	0.3477499882380168	0	0	0.3074407822046524	0
chr2	24731310	24731320	13	3	0.6551907704426692	0.5722723205884298	0	0.673566997051239	0.08291844985423935	-0.673566997051239
chr2	24731320	24731330	13	3	0.6440292321718656	0.7967933019002279	0	1.0432499647140503	-0.15276406972836232	-1.0432499647140503
chr2	24731330	24731340	13	3	0.7408130810810969	0.7967933019002279	0	1.0432499647140503	-0.05598022081913101	-1.0432499647140503
chr2	24731340	24731350	13	3	1.0904469306652362	0.7967933019002279	0	1.0432499647140503	0.29365362876500833	-1.0432499647140503
chr2	24731350	24731360	13	3	1.0904469306652362	0.7967933019002279	0	1.0432499647140503	0.29365362876500833	-1.0432499647140503
chr2	24731360	24731370	13	3	0.8915523107235248	0.7967933019002279	0	1.0432499647140503	0.09475900882329691	-1.0432499647140503
chr2	24731370	24731380	13	3	1.114380772297199	0.7967933019002279	1.127020001411438	1.0432499647140503	0.3175874703969711	0.0837700366973877
chr2	24731380	24731390	13	3	1.2739246166669405	1.021316647529602	1.127020001411438	1.0432499647140503	0.2526079691373384	0.0837700366973877
chr2	24731390	24731400	13	3	1.1739399983332708	1.021316647529602	0	1.0432499647140503	0.15262335080366873	-1.0432499647140503
chr2	24731400	24731410	13	3	1.114380772297199	1.021316647529602	1.127020001411438	1.0432499647140503	0.09306412476759696	0.0837700366973877
chr2	24731410	24731420	13	3	1.2739246166669405	1.021316647529602	1.127020001411438	1.0432499647140503	0.2526079691373384	0.0837700366973877
chr2	24731420	24731430	13	3	1.2739246166669405	1.021316647529602	1.127020001411438	1.0432499647140503	0.2526079691373384	0.0837700366973877
chr2	24731430	24731440	13	3	1.321808228125939	0.8474409977595011	1.0813499689102173	0.5216230154037476	0.4743672303664378	0.5597269535064697
chr2	24731440	24731450	13	3	1.3138474684495192	0.8474409977595011	1.127020001411438	0.5216230154037476	0.46640647069001806	0.6053969860076904
chr2	24731450	24731460	13	3	1.1891720845149114	0.6735666592915853	1.0813499689102173	0	0.5156054252233261	1.0813499689102173
chr2	24731460	24731470	13	3	1.2426976974193866	0.6735666592915853	1.127020001411438	0	0.5691310381278013	1.127020001411438
chr2	24731470	24731480	13	3	1.1459138485101552	0.4490433136622111	1.0813499689102173	0	0.696870534847944	1.0813499689102173
chr2	24731480	24731490	13	3	0.9230853869364812	0.224522332350413	0	0	0.6985630545860683	0
chr2	24731490	24731500	13	3	0.7635415425667396	0.224522332350413	0	0	0.5390192102163266	0
chr2	24731500	24731510	13	3	0.9337823207561786	0.224522332350413	1.0813499689102173	0	0.7092599884057657	1.0813499689102173
chr2	24731510	24731520	13	3	0.8337977024225088	0.224522332350413	0	0	0.6092753700720959	0
chr2	24731520	24731530	13	3	0.6742546283281766	0.4490433136622111	0	0	0.2252113146659655	0
chr2	24731530	24731540	13	3	0.7710384772374079	0.4490433136622111	0	0	0.3219951635751968	0
chr2	24731540	24731550	13	3	0.7231546090199397	0.224522332350413	0	0	0.4986322766695267	0
chr2	24731550	24731560	13	3	0.6343315472969642	0.224522332350413	0	0	0.4098092149465512	0
chr2	24731560	24731570	13	3	0.40937308164743275	0.224522332350413	0	0	0.18485074929701975	0
chr2	24731570	24731580	13	3	0.3558474687429575	0.224522332350413	0	0	0.13132513639254448	0
chr2	24731580	24731590	13	3	0.3558474687429575	0.224522332350413	0	0	0.13132513639254448	0
chr2	24731590	24731600	13	3	0.3558474687429575	0.4490433136622111	0	0	-0.09319584491925365	0
chr2	24731600	24731610	13	3	0.3558474687429575	0.4490433136622111	0	0	-0.09319584491925365	0
chr2	24731610	24731620	13	3	0.23913285365471473	0.4490433136622111	0	0	-0.20991046000749639	0
chr2	24731620	24731630	13	3	0.23913285365471473	0.4490433136622111	0	0	-0.20991046000749639	0
chr2	24731630	24731640	13	3	0.6281166993654691	0.4490433136622111	0	0	0.17907338570325798	0
chr2	24731640	24731650	13	3	0.5313328504562378	0.4490433136622111	0	0	0.08228953679402667	0
chr2	24731650	24731660	13	3	0.4425097703933716	0.4490433136622111	0	0	-0.006533543268839537	0
chr2	24731660	24731670	13	3	0.47216461255000186	0.4490433136622111	0	0	0.023121298887790742	0
chr2	24731670	24731680	13	3	0.47216461255000186	0.4490433136622111	0	0	0.023121298887790742	0
chr2	24731680	24731690	13	3	0.6082999889667218	0.224522332350413	0	0	0.3837776566163088	0
chr2	24731690	24731700	13	3	0.33602999723874605	0.224522332350413	0	0	0.11150766488833305	0
chr2	24731700	24731710	13	3	0.38955592192136324	0.224522332350413	0	0	0.16503358957095024	0
chr2	24731710	24731720	13	3	0.38955592192136324	0.224522332350413	0	0	0.16503358957095024	0
chr2	24731720	24731730	13	3	0.4430815348258385	0.224522332350413	0	0	0.2185592024754255	0
chr2	24731730	24731740	13	3	0.5792161501370944	0.224522332350413	0	0	0.3546938177866814	0
chr2	24731740	24731750	13	3	0.6220446091431838	0.224522332350413	0	0	0.39752227679277086	0
chr2	24731750	24731760	13	3	0.6220446091431838	0.224522332350413	0	0	0.39752227679277086	0
chr2	24731760	24731770	13	3	0.6220446091431838	0.224522332350413	0	0	0.39752227679277086	0
chr2	24731770	24731780	13	3	0.7626884625508235	0.224522332350413	0	0	0.5381661302004105	0
chr2	24731780	24731790	13	3	0.8794030776390662	0.224522332350413	0	0	0.6548807452886533	0
chr2	24731790	24731800	13	3	0.9895061529599704	0.4490433136622111	1.127020001411438	0	0.5404628392977593	1.127020001411438
chr2	24731800	24731810	13	3	0.9895061529599704	0.4490433136622111	1.127020001411438	0	0.5404628392977593	1.127020001411438
chr2	24731810	24731820	13	3	0.935980540055495	0.4490433136622111	0.6958370208740234	0	0.4869372263932839	0.6958370208740234
chr2	24731820	24731830	13	3	1.0526951551437378	0.4490433136622111	0.6958370208740234	0	0.6036518414815266	0.6958370208740234
chr2	24731830	24731840	13	3	1.0526951551437378	0.4490433136622111	0.6958370208740234	0	0.6036518414815266	0.6958370208740234
chr2	24731840	24731850	13	3	1.0436005408947284	0.4490433136622111	0	0	0.5945572272325172	0
chr2	24731850	24731860	13	3	1.0839520692825317	0.4490433136622111	0.6958370208740234	0	0.6349087556203206	0.6958370208740234
chr2	24731860	24731870	13	3	1.486219754585853	0.4490433136622111	0.6958370208740234	0	1.037176440923642	0.6958370208740234
chr2	24731870	24731880	13	3	1.486219754585853	0.4490433136622111	0.6958370208740234	0	1.037176440923642	0.6958370208740234
chr2	24731880	24731890	13	3	1.2920507559409509	0.4490433136622111	0	0	0.8430074422787397	0
chr2	24731890	24731900	13	3	1.1753361500226533	0.4490433136622111	0	0	0.7262928363604422	0
chr2	24731900	24731910	13	3	0.9826251543485202	0.4490433136622111	0	0	0.5335818406863091	0
chr2	24731910	24731920	13	3	0.9826251543485202	0.224522332350413	0	0	0.7581028219981072	0
chr2	24731920	24731930	13	3	0.9826251543485202	0.224522332350413	0	0	0.7581028219981072	0
chr2	24731930	24731940	13	3	0.8659105392602774	0.224522332350413	0	0	0.6413882069098644	0
chr2	24731940	24731950	13	3	0.8659105392602774	0.224522332350413	0	0	0.6413882069098644	0
chr2	24731950	24731960	13	3	0.9122566901720487	0.224522332350413	0	0	0.6877343578216357	0
chr2	24731960	24731970	13	3	0.8194130750802847	0.224522332350413	0	0	0.5948907427298717	0
chr2	24731970	24731980	13	3	0.41714538977696347	0.224522332350413	0	0	0.19262305742655048	0
chr2	24731980	24731990	13	3	0.5003261566162109	0.224522332350413	0	0	0.27580382426579797	0
chr2	24731990	24732000	13	3	0.5441861611146194	0.224522332350413	0	0	0.3196638287642064	0
chr2	24732000	24732010	13	3	0.5441861611146194	0.224522332350413	0	0	0.3196638287642064	0
chr2	24732010	24732020	13	3	0.3707992388651921	0.4490433136622111	0	0	-0.078244074797019	0
chr2	24732020	24732030	13	3	0.5410399987147405	0.4490433136622111	0	0	0.09199668505252939	0
chr2	24732030	24732040	13	3	0.668079999776987	0.4490433136622111	0	0	0.21903668611477584	0
chr2	24732040	24732050	13	3	0.5610276919144851	0.4490433136622111	0	0	0.11198437825227398	0
chr2	24732050	24732060	13	3	0.5610276919144851	0.4490433136622111	0	0	0.11198437825227398	0
chr2	24732060	24732070	13	3	0.5075020790100098	0.4490433136622111	0	0	0.05845876534779865	0
chr2	24732070	24732080	13	3	0.7549590055759137	0.4490433136622111	0	0	0.30591569191370255	0
chr2	24732080	24732090	13	3	0.851742854485145	0.4490433136622111	0.6958370208740234	0	0.40269954082293385	0.6958370208740234
chr2	24732090	24732100	13	3	1.1115836271872888	0.4490433136622111	1.127020001411438	0	0.6625403135250776	1.127020001411438
chr2	24732100	24732110	13	3	1.1320159343572764	0.4490433136622111	1.127020001411438	0	0.6829726206950653	1.127020001411438
chr2	24732110	24732120	13	3	1.2915597787270179	0.224522332350413	1.127020001411438	0	1.0670374463766048	1.127020001411438
chr2	24732120	24732130	13	3	1.2915597787270179	0.224522332350413	1.127020001411438	0	1.0670374463766048	1.127020001411438
chr2	24732130	24732140	13	3	1.3350523160054133	0.224522332350413	0	0	1.1105299836550002	0
chr2	24732140	24732150	13	3	1.3936192347453191	0.224522332350413	1.1547000408172607	0	1.169096902394906	1.1547000408172607
chr2	24732150	24732160	13	3	1.3936192347453191	0.224522332350413	1.1547000408172607	0	1.169096902394906	1.1547000408172607
chr2	24732160	24732170	13	3	1.4471451594279363	0.224522332350413	1.1547000408172607	0	1.2226228270775232	1.1547000408172607
chr2	24732170	24732180	13	3	1.5338390148602998	0	1.1547000408172607	0	1.5338390148602998	1.1547000408172607
chr2	24732180	24732190	13	3	1.4459251623887281	0	0.6958370208740234	0	1.4459251623887281	0.6958370208740234
chr2	24732190	24732200	13	3	1.5427097907433143	0.3477499882380168	0.6958370208740234	0	1.1949598025052974	0.6958370208740234
chr2	24732200	24732210	13	3	1.3267282339242787	0.5722723205884298	0.6958370208740234	0.673566997051239	0.7544559133358489	0.022270023822784424
chr2	24732210	24732220	13	3	1.2959705407802875	0.5722723205884298	0.6958370208740234	0.673566997051239	0.7236982201918577	0.022270023822784424
chr2	24732220	24732230	13	3	1.1364266964105458	0.5722723205884298	0.6958370208740234	0.673566997051239	0.564154375822116	0.022270023822784424
chr2	24732230	24732240	13	3	1.1364266964105458	0.7461456656455994	0.6958370208740234	0.673566997051239	0.39028103076494647	0.022270023822784424
