chrom	start	end	value	sample_id	group
chr2	24793400	24793410	0	018	AML
chr2	24793420	24793430	0	018	AML
chr2	24793430	24793440	0	018	AML
chr2	24793440	24793450	0	018	AML
chr2	24793460	24793470	0	018	AML
chr2	24793470	24793480	0	018	AML
chr2	24793480	24793490	0	018	AML
chr2	24793540	24793550	0	018	AML
chr2	24793550	24793560	0	018	AML
chr2	24793560	24793570	0	018	AML
chr2	24793570	24793580	0	018	AML
chr2	24793590	24793600	0	018	AML
chr2	24793600	24793610	0	018	AML
chr2	24793610	24793620	0	018	AML
chr2	24793620	24793630	0	018	AML
chr2	24793630	24793640	0	018	AML
chr2	24793640	24793650	0	018	AML
chr2	24793650	24793660	0	018	AML
chr2	24793660	24793670	0	018	AML
chr2	24793690	24793700	0	018	AML
chr2	24793700	24793710	0	018	AML
chr2	24793710	24793720	0	018	AML
chr2	24793730	24793740	0	018	AML
chr2	24793750	24793760	0	018	AML
chr2	24793790	24793800	0	018	AML
chr2	24793870	24793880	0	018	AML
chr2	24793920	24793930	0	018	AML
chr2	24793930	24793940	0	018	AML
chr2	24793940	24793950	0.125	018	AML
chr2	24793950	24793960	0	018	AML
chr2	24793970	24793980	0.125	018	AML
chr2	24793980	24793990	0.375	018	AML
chr2	24794010	24794020	0	018	AML
chr2	24794040	24794050	0	018	AML
chr2	24794120	24794130	0	018	AML
chr2	24794140	24794150	0	018	AML
chr2	24794170	24794180	0	018	AML
chr2	24794220	24794230	0	018	AML
chr2	24794250	24794260	0	018	AML
chr2	24794620	24794630	0.800000011920929	018	AML
chr2	24794630	24794640	1	018	AML
chr2	24794680	24794690	0.6000000238418579	018	AML
chr2	24794840	24794850	1	018	AML
chr2	24794910	24794920	1	018	AML
chr2	24795480	24795490	0.7777777910232544	018	AML
chr2	24795490	24795500	1	018	AML
chr2	24795500	24795510	1	018	AML
chr2	24795530	24795540	1	018	AML
chr2	24795700	24795710	1	018	AML
chr2	24795730	24795740	1	018	AML
chr2	24795780	24795790	1	018	AML
chr2	24795800	24795810	1	018	AML
chr2	24795830	24795840	1	018	AML
chr2	24795910	24795920	0.9230769276618958	018	AML
chr2	24795960	24795970	0.8571428656578064	018	AML
chr2	24795970	24795980	1	018	AML
chr2	24796040	24796050	1	018	AML
chr2	24796050	24796060	0.9166666865348816	018	AML
chr2	24796060	24796070	1	018	AML
chr2	24796070	24796080	1	018	AML
chr2	24796080	24796090	0.9642857313156128	018	AML
chr2	24796120	24796130	0.8999999761581421	018	AML
chr2	24796200	24796210	1	018	AML
chr2	24796210	24796220	0.8666666746139526	018	AML
chr2	24796300	24796310	1	018	AML
chr2	24796310	24796320	1	018	AML
chr2	24796340	24796350	0.800000011920929	018	AML
chr2	24796370	24796380	1	018	AML
chr2	24796440	24796450	1	018	AML
chr2	24796530	24796540	0.95652174949646	018	AML
chr2	24796540	24796550	1	018	AML
chr2	24796550	24796560	1	018	AML
chr2	24796570	24796580	1	018	AML
chr2	24796590	24796600	1	018	AML
chr2	24796780	24796790	1	018	AML
chr2	24796820	24796830	1	018	AML
chr2	24796880	24796890	1	018	AML
chr2	24796980	24796990	1	018	AML
chr2	24797000	24797010	1	018	AML
chr2	24797030	24797040	1	018	AML
chr2	24797440	24797450	1	018	AML
chr2	24797710	24797720	1	018	AML
chr2	24797750	24797760	1	018	AML
chr2	24798090	24798100	1	018	AML
chr2	24798120	24798130	1	018	AML
chr2	24798130	24798140	1	018	AML
chr2	24798320	24798330	1	018	AML
chr2	24798440	24798450	0.8888888955116272	018	AML
chr2	24798480	24798490	0.8999999761581421	018	AML
chr2	24798520	24798530	1	018	AML
chr2	24798540	24798550	1	018	AML
chr2	24798560	24798570	1	018	AML
chr2	24798600	24798610	1	018	AML
chr2	24798620	24798630	1	018	AML
chr2	24798640	24798650	0.75	018	AML
chr2	24798650	24798660	1	018	AML
chr2	24798680	24798690	1	018	AML
chr2	24798690	24798700	1	018	AML
chr2	24798700	24798710	1	018	AML
chr2	24798710	24798720	0.8888888955116272	018	AML
chr2	24798730	24798740	1	018	AML
chr2	24798740	24798750	1	018	AML
chr2	24798750	24798760	0.9230769276618958	018	AML
chr2	24798760	24798770	1	018	AML
chr2	24798850	24798860	1	018	AML
chr2	24798860	24798870	1	018	AML
chr2	24798950	24798960	1	018	AML
chr2	24799080	24799090	1	018	AML
chr2	24799120	24799130	1	018	AML
chr2	24799140	24799150	1	018	AML
chr2	24799150	24799160	1	018	AML
chr2	24799210	24799220	0.8888888955116272	018	AML
chr2	24799240	24799250	0.8888888955116272	018	AML
chr2	24799280	24799290	0.8999999761581421	018	AML
chr2	24799290	24799300	0.800000011920929	018	AML
chr2	24799310	24799320	0.7777777910232544	018	AML
chr2	24799360	24799370	1	018	AML
chr2	24799410	24799420	1	018	AML
chr2	24799430	24799440	1	018	AML
chr2	24799720	24799730	1	018	AML
chr2	24799740	24799750	0.9375	018	AML
chr2	24799790	24799800	1	018	AML
chr2	24799800	24799810	0.9285714030265808	018	AML
chr2	24799820	24799830	1	018	AML
chr2	24799830	24799840	1	018	AML
chr2	24799840	24799850	1	018	AML
chr2	24799890	24799900	1	018	AML
chr2	24800010	24800020	1	018	AML
chr2	24800040	24800050	1	018	AML
chr2	24800050	24800060	1	018	AML
chr2	24800060	24800070	1	018	AML
chr2	24800070	24800080	1	018	AML
chr2	24800150	24800160	1	018	AML
chr2	24800190	24800200	0.800000011920929	018	AML
chr2	24800200	24800210	1	018	AML
chr2	24800210	24800220	1	018	AML
chr2	24800230	24800240	1	018	AML
chr2	24800270	24800280	1	018	AML
chr2	24800290	24800300	1	018	AML
chr2	24800360	24800370	1	018	AML
chr2	24800370	24800380	1	018	AML
chr2	24800410	24800420	1	018	AML
chr2	24800420	24800430	1	018	AML
chr2	24800490	24800500	1	018	AML
chr2	24800570	24800580	1	018	AML
chr2	24800590	24800600	1	018	AML
chr2	24800670	24800680	1	018	AML
chr2	24800770	24800780	0.8461538553237915	018	AML
chr2	24800890	24800900	1	018	AML
chr2	24801010	24801020	1	018	AML
chr2	24801330	24801340	1	018	AML
chr2	24801990	24802000	1	018	AML
chr2	24802000	24802010	1	018	AML
chr2	24802490	24802500	1	018	AML
chr2	24802530	24802540	1	018	AML
chr2	24802570	24802580	1	018	AML
chr2	24802620	24802630	1	018	AML
chr2	24802750	24802760	1	018	AML
chr2	24802930	24802940	1	018	AML
chr2	24803110	24803120	0.75	018	AML
chr2	24803160	24803170	1	018	AML
chr2	24803240	24803250	1	018	AML
chr2	24803480	24803490	0.800000011920929	018	AML
chr2	24803530	24803540	0.8333333134651184	018	AML
chr2	24803570	24803580	1	018	AML
chr2	24803680	24803690	1	018	AML
chr2	24803840	24803850	0.9090909361839294	018	AML
chr2	24803890	24803900	1	018	AML
chr2	24803900	24803910	1	018	AML
chr2	24804050	24804060	1	018	AML
chr2	24804460	24804470	1	018	AML
chr2	24804480	24804490	0.6000000238418579	018	AML
chr2	24804680	24804690	1	018	AML
chr2	24804730	24804740	0.8999999761581421	018	AML
chr2	24804830	24804840	1	018	AML
chr2	24804970	24804980	1	018	AML
chr2	24805010	24805020	1	018	AML
chr2	24805020	24805030	1	018	AML
chr2	24805110	24805120	0.875	018	AML
chr2	24805130	24805140	1	018	AML
chr2	24805140	24805150	1	018	AML
chr2	24805150	24805160	1	018	AML
chr2	24805220	24805230	1	018	AML
chr2	24805260	24805270	1	018	AML
chr2	24805280	24805290	1	018	AML
chr2	24805290	24805300	1	018	AML
chr2	24805300	24805310	1	018	AML
chr2	24805320	24805330	0.75	018	AML
chr2	24805340	24805350	1	018	AML
chr2	24805370	24805380	1	018	AML
chr2	24805390	24805400	1	018	AML
chr2	24805480	24805490	1	018	AML
chr2	24805540	24805550	1	018	AML
chr2	24805590	24805600	1	018	AML
chr2	24805620	24805630	1	018	AML
chr2	24805630	24805640	1	018	AML
chr2	24805670	24805680	1	018	AML
chr2	24805760	24805770	0.8888888955116272	018	AML
chr2	24805810	24805820	1	018	AML
chr2	24805820	24805830	0.800000011920929	018	AML
chr2	24805970	24805980	1	018	AML
chr2	24806010	24806020	1	018	AML
chr2	24806020	24806030	1	018	AML
chr2	24806100	24806110	1	018	AML
chr2	24806120	24806130	0.6666666865348816	018	AML
chr2	24806150	24806160	1	018	AML
chr2	24806160	24806170	1	018	AML
chr2	24806170	24806180	1	018	AML
chr2	24806190	24806200	0.75	018	AML
chr2	24806210	24806220	1	018	AML
chr2	24806260	24806270	1	018	AML
chr2	24806280	24806290	1	018	AML
chr2	24806300	24806310	1	018	AML
chr2	24806330	24806340	1	018	AML
chr2	24806340	24806350	0.8888888955116272	018	AML
chr2	24806380	24806390	0.800000011920929	018	AML
chr2	24806390	24806400	1	018	AML
chr2	24806400	24806410	1	018	AML
chr2	24806410	24806420	1	018	AML
chr2	24806440	24806450	1	018	AML
chr2	24806450	24806460	1	018	AML
chr2	24806620	24806630	0.8999999761581421	018	AML
chr2	24807050	24807060	1	018	AML
chr2	24807070	24807080	1	018	AML
chr2	24807160	24807170	1	018	AML
chr2	24808270	24808280	1	018	AML
chr2	24808280	24808290	1	018	AML
chr2	24808330	24808340	1	018	AML
chr2	24808350	24808360	1	018	AML
chr2	24808380	24808390	1	018	AML
chr2	24808420	24808430	0.9090909361839294	018	AML
chr2	24808440	24808450	1	018	AML
chr2	24808480	24808490	1	018	AML
chr2	24808490	24808500	1	018	AML
chr2	24808960	24808970	1	018	AML
chr2	24809000	24809010	1	018	AML
chr2	24809240	24809250	1	018	AML
chr2	24809310	24809320	0.625	018	AML
chr2	24809650	24809660	1	018	AML
chr2	24809660	24809670	1	018	AML
chr2	24809970	24809980	1	018	AML
chr2	24809990	24810000	1	018	AML
chr2	24810300	24810310	1	018	AML
chr2	24810310	24810320	0.8333333134651184	018	AML
chr2	24810330	24810340	1	018	AML
chr2	24810480	24810490	1	018	AML
chr2	24810540	24810550	0.75	018	AML
chr2	24810600	24810610	1	018	AML
chr2	24810610	24810620	1	018	AML
chr2	24810650	24810660	1	018	AML
chr2	24810700	24810710	1	018	AML
chr2	24810720	24810730	1	018	AML
chr2	24810750	24810760	1	018	AML
chr2	24810790	24810800	1	018	AML
chr2	24810800	24810810	0.9166666865348816	018	AML
chr2	24810850	24810860	1	018	AML
chr2	24810980	24810990	1	018	AML
chr2	24811000	24811010	0.692307710647583	018	AML
chr2	24811060	24811070	1	018	AML
chr2	24811080	24811090	1	018	AML
chr2	24811090	24811100	1	018	AML
chr2	24811100	24811110	1	018	AML
chr2	24811190	24811200	1	018	AML
chr2	24811300	24811310	0.5	018	AML
chr2	24811310	24811320	1	018	AML
chr2	24811360	24811370	1	018	AML
chr2	24811380	24811390	1	018	AML
chr2	24811420	24811430	0.800000011920929	018	AML
chr2	24811480	24811490	0.8571428656578064	018	AML
chr2	24811490	24811500	1	018	AML
chr2	24811500	24811510	1	018	AML
chr2	24811520	24811530	1	018	AML
chr2	24811530	24811540	1	018	AML
chr2	24811580	24811590	0.8571428656578064	018	AML
chr2	24811600	24811610	1	018	AML
chr2	24811610	24811620	1	018	AML
chr2	24811650	24811660	1	018	AML
chr2	24811660	24811670	1	018	AML
chr2	24811690	24811700	1	018	AML
chr2	24811710	24811720	1	018	AML
chr2	24811730	24811740	1	018	AML
chr2	24811740	24811750	1	018	AML
chr2	24811750	24811760	1	018	AML
chr2	24811780	24811790	1	018	AML
chr2	24811840	24811850	0.8571428656578064	018	AML
chr2	24811880	24811890	1	018	AML
chr2	24811970	24811980	1	018	AML
chr2	24812040	24812050	1	018	AML
chr2	24812090	24812100	1	018	AML
chr2	24812330	24812340	1	018	AML
chr2	24812640	24812650	1	018	AML
chr2	24812720	24812730	1	018	AML
chr2	24812950	24812960	1	018	AML
chr2	24812960	24812970	1	018	AML
chr2	24812980	24812990	1	018	AML
chr2	24813010	24813020	1	018	AML
chr2	24813030	24813040	1	018	AML
chr2	24813100	24813110	1	018	AML
chr2	24813110	24813120	1	018	AML
chr2	24813130	24813140	1	018	AML
chr2	24813160	24813170	1	018	AML
chr2	24813170	24813180	1	018	AML
chr2	24813190	24813200	1	018	AML
chr2	24813330	24813340	0.9090909361839294	018	AML
chr2	24813370	24813380	1	018	AML
chr2	24813540	24813550	1	018	AML
chr2	24813600	24813610	0.9090909361839294	018	AML
chr2	24813620	24813630	1	018	AML
chr2	24813650	24813660	1	018	AML
chr2	24813660	24813670	1	018	AML
chr2	24813700	24813710	1	018	AML
chr2	24813710	24813720	1	018	AML
chr2	24813940	24813950	0.8461538553237915	018	AML
chr2	24813980	24813990	1	018	AML
chr2	24814140	24814150	1	018	AML
chr2	24814240	24814250	1	018	AML
chr2	24814310	24814320	1	018	AML
chr2	24814650	24814660	1	018	AML
chr2	24814750	24814760	1	018	AML
chr2	24814840	24814850	1	018	AML
chr2	24814850	24814860	1	018	AML
chr2	24815030	24815040	1	018	AML
chr2	24815100	24815110	1	018	AML
chr2	24815110	24815120	1	018	AML
chr2	24815190	24815200	1	018	AML
chr2	24815200	24815210	1	018	AML
chr2	24815330	24815340	1	018	AML
chr2	24815510	24815520	1	018	AML
chr2	24815520	24815530	1	018	AML
chr2	24815600	24815610	0.8571428656578064	018	AML
chr2	24815700	24815710	0.9230769276618958	018	AML
chr2	24815740	24815750	1	018	AML
chr2	24815780	24815790	0.8888888955116272	018	AML
chr2	24815860	24815870	0.8888888955116272	018	AML
chr2	24815870	24815880	1	018	AML
chr2	24815940	24815950	1	018	AML
chr2	24816000	24816010	0.8333333134651184	018	AML
chr2	24816060	24816070	1	018	AML
chr2	24816080	24816090	0.9090909361839294	018	AML
chr2	24816360	24816370	1	018	AML
chr2	24816370	24816380	0.9230769276618958	018	AML
chr2	24816400	24816410	0.9166666865348816	018	AML
chr2	24816540	24816550	1	018	AML
chr2	24816560	24816570	1	018	AML
chr2	24816620	24816630	0.6000000238418579	018	AML
chr2	24816740	24816750	0.75	018	AML
chr2	24816790	24816800	1	018	AML
chr2	24816800	24816810	1	018	AML
chr2	24816940	24816950	0.6666666865348816	018	AML
chr2	24816950	24816960	1	018	AML
chr2	24817060	24817070	1	018	AML
chr2	24817190	24817200	1	018	AML
chr2	24817220	24817230	0.8571428656578064	018	AML
chr2	24817370	24817380	1	018	AML
chr2	24817380	24817390	1	018	AML
chr2	24817390	24817400	1	018	AML
chr2	24817520	24817530	1	018	AML
chr2	24817570	24817580	1	018	AML
chr2	24817620	24817630	1	018	AML
chr2	24817700	24817710	1	018	AML
chr2	24817730	24817740	1	018	AML
chr2	24818490	24818500	1	018	AML
chr2	24818680	24818690	1	018	AML
chr2	24818690	24818700	1	018	AML
chr2	24818720	24818730	1	018	AML
chr2	24818740	24818750	1	018	AML
chr2	24818750	24818760	0.10000000149011612	018	AML
chr2	24818780	24818790	0.8999999761581421	018	AML
chr2	24818890	24818900	0.8333333134651184	018	AML
chr2	24818910	24818920	1	018	AML
chr2	24818920	24818930	1	018	AML
chr2	24818930	24818940	1	018	AML
chr2	24819030	24819040	0.75	018	AML
chr2	24819240	24819250	1	018	AML
chr2	24819250	24819260	1	018	AML
chr2	24819280	24819290	1	018	AML
chr2	24819460	24819470	1	018	AML
chr2	24819470	24819480	1	018	AML
chr2	24819480	24819490	1	018	AML
chr2	24819560	24819570	1	018	AML
chr2	24819580	24819590	1	018	AML
chr2	24819590	24819600	1	018	AML
chr2	24819600	24819610	1	018	AML
chr2	24819670	24819680	1	018	AML
chr2	24819680	24819690	0.7142857313156128	018	AML
chr2	24819790	24819800	1	018	AML
chr2	24819860	24819870	1	018	AML
chr2	24819900	24819910	1	018	AML
chr2	24819920	24819930	1	018	AML
chr2	24820000	24820010	1	018	AML
chr2	24820050	24820060	1	018	AML
chr2	24820140	24820150	1	018	AML
chr2	24820170	24820180	1	018	AML
chr2	24820190	24820200	1	018	AML
chr2	24820220	24820230	1	018	AML
chr2	24820260	24820270	0.75	018	AML
chr2	24820270	24820280	1	018	AML
chr2	24820280	24820290	1	018	AML
chr2	24820420	24820430	1	018	AML
chr2	24820440	24820450	1	018	AML
chr2	24820590	24820600	1	018	AML
chr2	24820600	24820610	1	018	AML
chr2	24820650	24820660	1	018	AML
chr2	24820660	24820670	1	018	AML
chr2	24820680	24820690	0.9444444179534912	018	AML
chr2	24820690	24820700	0.9411764740943909	018	AML
chr2	24820740	24820750	1	018	AML
chr2	24820790	24820800	1	018	AML
chr2	24820800	24820810	1	018	AML
chr2	24820810	24820820	1	018	AML
chr2	24820830	24820840	1	018	AML
chr2	24821020	24821030	1	018	AML
chr2	24821040	24821050	1	018	AML
chr2	24821070	24821080	1	018	AML
chr2	24821300	24821310	0.9285714030265808	018	AML
chr2	24821350	24821360	0.8461538553237915	018	AML
chr2	24821390	24821400	1	018	AML
chr2	24821410	24821420	1	018	AML
chr2	24821480	24821490	1	018	AML
chr2	24821490	24821500	1	018	AML
chr2	24821520	24821530	1	018	AML
chr2	24821560	24821570	0.875	018	AML
chr2	24821580	24821590	0.9411764740943909	018	AML
chr2	24821590	24821600	1	018	AML
chr2	24821610	24821620	1	018	AML
chr2	24821620	24821630	1	018	AML
chr2	24821650	24821660	1	018	AML
chr2	24821670	24821680	1	018	AML
chr2	24821780	24821790	1	018	AML
chr2	24821820	24821830	0.75	018	AML
chr2	24821860	24821870	1	018	AML
chr2	24821880	24821890	0.4166666567325592	018	AML
chr2	24821890	24821900	1	018	AML
chr2	24821990	24822000	1	018	AML
chr2	24822000	24822010	0.9333333373069763	018	AML
chr2	24822030	24822040	0.8571428656578064	018	AML
chr2	24822170	24822180	0.9333333373069763	018	AML
chr2	24822340	24822350	1	018	AML
chr2	24822380	24822390	0.9090909361839294	018	AML
chr2	24822540	24822550	1	018	AML
chr2	24822560	24822570	1	018	AML
chr2	24822570	24822580	0.9166666865348816	018	AML
chr2	24822600	24822610	1	018	AML
chr2	24822760	24822770	0.9444444179534912	018	AML
chr2	24822840	24822850	1	018	AML
chr2	24822860	24822870	1	018	AML
chr2	24822870	24822880	1	018	AML
chr2	24822920	24822930	1	018	AML
chr2	24822960	24822970	1	018	AML
chr2	24823020	24823030	1	018	AML
chr2	24823080	24823090	1	018	AML
chr2	24823090	24823100	1	018	AML
chr2	24823160	24823170	1	018	AML
chr2	24823240	24823250	1	018	AML
chr2	24823330	24823340	1	018	AML
chr2	24823360	24823370	1	018	AML
chr2	24823370	24823380	1	018	AML
chr2	24823390	24823400	1	018	AML
chr2	24823570	24823580	1	018	AML
chr2	24823680	24823690	1	018	AML
chr2	24823780	24823790	0.5	018	AML
chr2	24823810	24823820	0.8571428656578064	018	AML
chr2	24823820	24823830	1	018	AML
chr2	24823840	24823850	0.9444444179534912	018	AML
chr2	24823940	24823950	0.8888888955116272	018	AML
chr2	24823960	24823970	1	018	AML
chr2	24823980	24823990	0	018	AML
chr2	24823990	24824000	0.20000000298023224	018	AML
chr2	24824050	24824060	1	018	AML
chr2	24824060	24824070	1	018	AML
chr2	24824160	24824170	1	018	AML
chr2	24824170	24824180	1	018	AML
chr2	24824200	24824210	1	018	AML
chr2	24824210	24824220	1	018	AML
chr2	24824300	24824310	0.875	018	AML
chr2	24824350	24824360	1	018	AML
chr2	24824400	24824410	1	018	AML
chr2	24824410	24824420	1	018	AML
chr2	24824440	24824450	0.8999999761581421	018	AML
chr2	24824450	24824460	0.8571428656578064	018	AML
chr2	24824460	24824470	1	018	AML
chr2	24824470	24824480	1	018	AML
chr2	24824480	24824490	1	018	AML
chr2	24824510	24824520	1	018	AML
chr2	24824520	24824530	1	018	AML
chr2	24824550	24824560	1	018	AML
chr2	24824610	24824620	0.9523809552192688	018	AML
chr2	24824650	24824660	1	018	AML
chr2	24824660	24824670	1	018	AML
chr2	24824680	24824690	0.8888888955116272	018	AML
chr2	24824740	24824750	1	018	AML
chr2	24824750	24824760	1	018	AML
chr2	24824780	24824790	0.9166666865348816	018	AML
chr2	24824830	24824840	1	018	AML
chr2	24824840	24824850	1	018	AML
chr2	24824910	24824920	1	018	AML
chr2	24825020	24825030	1	018	AML
chr2	24825030	24825040	1	018	AML
chr2	24825060	24825070	1	018	AML
chr2	24825110	24825120	0.5	018	AML
chr2	24825170	24825180	1	018	AML
chr2	24825310	24825320	1	018	AML
chr2	24825330	24825340	1	018	AML
chr2	24825350	24825360	1	018	AML
chr2	24825480	24825490	1	018	AML
chr2	24825610	24825620	1	018	AML
chr2	24825700	24825710	1	018	AML
chr2	24825710	24825720	0.800000011920929	018	AML
chr2	24825720	24825730	1	018	AML
chr2	24825830	24825840	1	018	AML
chr2	24825840	24825850	1	018	AML
chr2	24825890	24825900	1	018	AML
chr2	24825900	24825910	1	018	AML
chr2	24825910	24825920	1	018	AML
chr2	24825920	24825930	1	018	AML
chr2	24826010	24826020	1	018	AML
chr2	24826020	24826030	1	018	AML
chr2	24826030	24826040	1	018	AML
chr2	24826040	24826050	1	018	AML
chr2	24826090	24826100	0.9411764740943909	018	AML
chr2	24826130	24826140	1	018	AML
chr2	24826140	24826150	1	018	AML
chr2	24826240	24826250	1	018	AML
chr2	24826260	24826270	1	018	AML
chr2	24826270	24826280	1	018	AML
chr2	24826560	24826570	1	018	AML
chr2	24826660	24826670	1	018	AML
chr2	24826670	24826680	1	018	AML
chr2	24826770	24826780	1	018	AML
chr2	24826780	24826790	1	018	AML
chr2	24826860	24826870	1	018	AML
chr2	24826930	24826940	0.800000011920929	018	AML
chr2	24826940	24826950	1	018	AML
chr2	24827210	24827220	0.9090909361839294	018	AML
chr2	24827280	24827290	0.8333333134651184	018	AML
chr2	24827420	24827430	1	018	AML
chr2	24827440	24827450	0.7142857313156128	018	AML
chr2	24827450	24827460	0	018	AML
chr2	24827460	24827470	1	018	AML
chr2	24827530	24827540	1	018	AML
chr2	24827670	24827680	0.4444444477558136	018	AML
chr2	24827690	24827700	0.1111111119389534	018	AML
chr2	24827740	24827750	0	018	AML
chr2	24827850	24827860	0.0625	018	AML
chr2	24827880	24827890	0.25	018	AML
chr2	24827900	24827910	0	018	AML
chr2	24827910	24827920	0.0555555559694767	018	AML
chr2	24827920	24827930	0.1428571492433548	018	AML
chr2	24827940	24827950	0.5714285969734192	018	AML
chr2	24827970	24827980	0.9545454382896423	018	AML
chr2	24827980	24827990	0.9545454382896423	018	AML
chr2	24827990	24828000	1	018	AML
chr2	24828000	24828010	1	018	AML
chr2	24828040	24828050	1	018	AML
chr2	24828050	24828060	1	018	AML
chr2	24828100	24828110	0.6428571343421936	018	AML
chr2	24828110	24828120	0.4444444477558136	018	AML
chr2	24828120	24828130	0.3333333432674408	018	AML
chr2	24828130	24828140	0.7272727489471436	018	AML
chr2	24828170	24828180	0.8666666746139526	018	AML
